,epoch,daz,cc_azi,cc_range,daz_iono,daz_SET,drg_iono_mm,dTECS,drg_SET_mm
212,2020-11-16,-0.014522,-0.01532,0.06489,,-4.531667595950654e-05,85.5048327856535,6.197104357356192e+16,-133.32041491901046
213,2020-11-22,0.00568,0.0241,0.09657,,-0.0014813715650342594,193.38179079861317,1.4015665540164704e+17,100.24707235148634
214,2020-11-28,-0.006386,-0.00715,0.03722,,0.00013406723235068457,68.70745016811067,4.979686234660096e+16,-73.41093388367807
215,2020-12-04,-0.00505,0.01687,0.19397,,-0.0008091932811036837,217.21524093037394,1.574303430811051e+17,-19.25761382980847
216,2020-12-16,-0.00535,0.0171,0.06035,,-0.00032489550509421104,-40.102179467462726,-2.906471868558416e+16,-104.58365518159239
217,2020-12-22,-0.00279,-0.00154,0.09632,,-0.00027543341095724176,110.97573008269138,8.043149820317786e+16,105.16420213740822
218,2020-12-28,-0.00463,0.01255,0.09055,,0.0005746282660262339,45.069213505710685,3.2664658861916224e+16,-86.78415367783059
219,2021-01-03,0.005167,0.00095,-0.04051,,-0.0005596673804942725,-66.01372544242975,-4.784454074194e+16,26.43300983199728
220,2021-01-09,0.005,0.0208,0.09797,,0.0012124361519157173,89.41673902037495,6.480626240072845e+16,35.514275937973764
221,2021-01-15,0.000834,-0.00103,0.01,,-0.00031980183455973684,-74.0019055635758,-5.363410657387347e+16,-70.27775576890295
222,2021-01-27,0.003263,0.00053,0.04874,,0.0005771382255992332,-24.831498266415196,-1.79970395933344e+16,-105.56477133324876
223,2021-02-02,-0.00262,0.01696,0.03303,,0.0006604489778885853,-49.09188716423238,-3.5580158213858064e+16,68.6517406134608
224,2021-02-08,-0.005165,-0.01068,0.08245,,0.001478018350184599,102.01409334054777,7.393640356414131e+16,-26.49891132780173
225,2021-02-14,-0.00155,0.01272,0.1905,,0.00017636638081112166,146.157082302365,1.0592976584902765e+17,-51.726827224971515
226,2021-02-20,0.001874,-0.00165,0.09146,,0.0018893946903714605,166.06121197348455,1.2035561345269357e+17,74.62754897713778
227,2021-02-26,0.00059,0.01601,0.18201,,0.0002693839666918291,47.72299090319258,3.458802797891283e+16,-123.20362333207588
228,2023-02-16,0.0285091,0.06831,0.66832,,0.0022254777538822314,1255.0900307141667,9.096472848161754e+17,16.15604801395154
229,2023-04-17,0.0330367,0.1037,0.48262,,1.1801270249043158e-05,894.9315276628141,6.486164452853238e+17,-44.68744525933499
230,2023-04-29,0.0302006,0.10125,0.3788,,0.0013905885594486219,863.2541962601723,6.256577747553388e+17,54.5559817444843
231,2023-05-11,0.0282542,0.09835,0.32279,,0.0029228551472339106,693.4683910100645,5.026027006438772e+17,76.06266410991647
232,2023-05-23,0.0223864,0.08922,0.37068,,0.0017412558267004454,765.1407306943489,5.54548415767703e+17,-32.659283419569306
233,2023-06-04,0.0127809,0.07075,0.37574,,-0.0006603065754395765,457.53776252042263,3.316080704909647e+17,-129.4590323271363
234,2023-07-10,0.0143799,0.07275,0.25597,,-0.0005317217535032124,415.19387885636667,3.009186395649114e+17,137.5682343213237
235,2023-11-07,0.0371646,0.13136,0.51507,,-0.0015047310479420174,1621.8017963983773,1.175427709966215e+18,63.10446640309611
236,2022-03-17,-0.00145151,0.04113,0.39731,,3.232936036130853e-05,487.955541360767,3.5365385944246624e+17,-117.49255888448783
237,2023-06-16,0.0138742,0.06526,0.32281,,-0.0017594993194521011,477.18499183661095,3.458477253079677e+17,-75.53168409514535
238,2023-06-28,0.0147857,0.06031,0.2665,,-0.0013046274767587803,507.5830175269297,3.6787919783686406e+17,91.45746458623488
239,2023-07-22,0.0162019,0.07743,0.29378,,0.0010513670479353847,578.0905343870769,4.189806883287203e+17,13.301364265028642
240,2023-08-15,0.00560102,0.05222,0.36107,,-0.0009913457523442826,568.8852846655753,4.123090311485146e+17,-100.46388397728239
241,2023-09-08,0.0162678,0.07638,0.31526,,-0.002585224745063135,776.1809133873712,5.62549971006627e+17,61.027056471346675
242,2023-08-03,0.00645815,0.05012,0.37501,,0.0008675449498627945,592.0788828120888,4.2911897550532563e+17,-99.31208963364297
243,2023-08-27,0.0107424,0.05865,0.38014,,-0.003253732024494346,723.4729486936172,5.243490007187997e+17,23.55605799634319
244,2023-09-20,0.0264788,0.10165,0.40822,,-0.0010000717796607732,1025.2512508738528,7.430678228565908e+17,18.104784203081508
245,2023-10-02,0.0271433,0.10751,0.43772,,-0.00044189844605024793,1055.2397117931769,7.648024565350664e+17,-57.047582538144795
246,2023-10-14,0.0123106,0.06581,0.61795,,-0.00028334736026087423,1044.5712655060852,7.57070323412522e+17,-109.04826339401764
247,2023-10-26,-0.0193252,0.00866,0.46559,,-0.001221452645288734,695.4234845947526,5.0401968709692154e+17,-35.09527774493856
248,2023-11-19,0.00590886,0.05201,0.45448,,-0.0018945471665211377,719.5145858775511,5.214801117149543e+17,92.06038502974165
249,2023-12-01,-0.00211081,0.02678,0.57023,,-0.00096555059571685,909.9340997255797,6.59489807839553e+17,-15.10356168139702
250,2023-12-13,-0.0122794,0.01436,0.43221,,0.00021947012350742595,438.95152728196985,3.1813738870250925e+17,-131.05823561695013
251,2023-12-25,-0.0158032,0.00296,0.39608,,0.0008414363648360103,559.6644489013876,4.056260777257577e+17,-92.30774919269759
252,2024-01-06,-0.0133329,0.0093,0.32705,,0.0012356539914924341,484.0614415938739,3.508315461477443e+17,68.22018844941434
253,2024-01-18,0.0178741,0.06273,0.46809,,0.0015106910526024998,912.6740339097195,6.614756205144888e+17,128.17513630380645
254,2024-01-30,-0.00312199,0.03177,0.50529,,0.00042219668219778314,748.9972903475251,5.428481900311284e+17,15.571524065834435
255,2024-02-11,-0.0192175,0.00125,0.4993,,1.9359221114498593e-05,662.9511555388993,4.8048482885212576e+17,-104.24370023192785
256,2017-12-08,-0.00441307,0.02191,-0.02998,,-0.0008589539770034008,-6.4776036254235185,-4694750500590848.0,80.6825427744515
257,2017-12-20,-0.00429452,0.03498,0.10155,,-0.00014136486977130294,79.54086097554975,5.764855623718006e+16,-85.50035428145303
258,2016-11-19,-0.00182156,0.03422,-0.05904,,-0.0009435046609474315,-4.4040056840300075,-3191876052519808.0,70.26511577644062
259,2016-12-13,-0.00338844,0.03421,0.00615,,0.0003002333870207569,-0.7270493640477637,-526941066974336.0,-130.46524043493685
260,2024-03-18,0.0326062,0.10015,0.49097,,0.0023869030727806215,840.49999087824,6.0916628758127e+17,45.658450554365324
261,2024-03-30,0.0298542,0.08398,0.49445,,0.0021425456669958336,1232.9089501660021,8.935711793566761e+17,3.8584322210013977
262,2024-04-11,0.0246495,0.05755,0.49298,,0.0015049419006513748,1041.0729861439936,7.545348875112072e+17,-69.70270558843427
263,2024-04-23,0.0298322,0.09456,0.49448,,-0.0006070962584762781,1084.4704698431685,7.859879325109719e+17,-105.80621412484908
264,2024-05-05,0.022174,0.09216,0.38814,,-0.000842582735794125,689.4275649172747,4.996740450145841e+17,-20.889379353300196
265,2024-05-17,0.0235238,0.08726,0.37438,,0.0004496330858245591,740.5583050815248,5.367318957048537e+17,67.20158094911866
266,2024-05-29,0.0194659,0.07555,0.31868,,0.0024270153763770908,581.2994927249041,4.2130643402636704e+17,87.89344862613551
267,2024-06-10,0.0209418,0.07188,0.33638,,0.0019205120862266214,613.8668079852968,4.449101350959322e+17,-8.179066793018709
268,2024-06-22,0.0165011,0.07525,0.33307,,-0.00044355983705742104,481.66577264033333,3.4909524539992736e+17,-122.19620583437478
269,2024-07-04,0.0192824,0.07081,0.36361,,-0.0019536027479713667,716.6259912032017,5.193865548878307e+17,-86.87456962476668
270,2024-07-16,0.0166874,0.07017,0.34857,,-0.0021431259512880146,655.6847316946009,4.752183678345616e+17,66.87107367320172
271,2024-07-28,0.0192337,0.06182,0.24958,,-0.0015477328437698283,626.2206360475691,4.5386377657098835e+17,130.5168217764909
272,2024-08-09,0.0150823,0.06818,0.36776,,0.00028633613695559323,816.8194507556419,5.920034239632356e+17,18.741722153109063
273,2024-08-21,0.035004,0.1094,0.45882,,0.0004538871227731043,1061.2749513253498,7.691765963332547e+17,-104.82593584373839
274,2024-09-02,0.0245318,0.07617,0.42136,,-0.0007677807601849188,1064.9204784023561,7.71818752454466e+17,-106.16554573671972
275,2024-09-14,0.028579,0.08459,0.53746,,-0.0029593362651339577,1296.9300211542663,9.399715107833871e+17,15.746036864209813
276,2024-09-26,0.0365518,0.10802,0.49292,,-0.0027000416214273265,1672.0771634914674,1.211865614857662e+18,59.266268662358655
277,2024-10-08,0.0309757,0.1084,0.46638,,-0.0013471939130444686,1653.8915841653618,1.198685315076786e+18,10.961633533599965
278,2024-10-20,0.0358966,0.10378,0.63378,,-0.0007846309002821975,1255.5929016518328,9.10011748856098e+17,-63.073443616877306
279,2024-11-01,0.025358,0.09451,0.71624,,6.455492343373272e-05,1264.5119791348573,9.164759979672806e+17,-107.87609154869307
280,2024-11-13,0.00259324,0.03719,0.56252,,-0.00028248245821126095,971.9150684960606,7.044115413985889e+17,-16.491576070011337
281,2024-11-25,0.0219207,0.06726,0.54792,,-0.0004936342542390859,1149.4771105761222,8.331025719317824e+17,68.27214713009403
282,2024-12-07,0.0371891,0.10528,0.55863,,-0.0011024086191752161,1359.7687892469103,9.855149486068406e+17,99.21031964499893
283,2024-12-19,0.00311538,0.0353,0.54724,,-0.0007569839306682176,926.1834989286324,6.712668290119227e+17,10.61207054973411
284,2024-12-31,-0.000962109,0.04002,0.66551,,0.00010580418683159112,891.9550049981464,6.464591611910758e+17,-122.65570214717837
285,2025-01-12,-0.0149141,0.01518,0.52451,,0.000953237724359459,724.7762222894106,5.252935698403563e+17,-103.99655439195105
286,2025-01-24,-0.00339477,0.02196,0.56034,,0.001811132578805311,958.3742787501901,6.94597629786536e+17,37.18037664922029
287,2025-02-05,0.00287393,0.04605,0.51297,,0.0024946092115441776,802.5405391801805,5.816545463314391e+17,108.97180928646604
288,2025-02-17,0.0239822,0.08297,0.67021,,0.0012036243690411316,1262.425494955834,9.149637840050836e+17,12.88436099485667
289,2020-10-05,0.00421226,0.04582,0.13784,,-0.0002110064532495502,114.76087880095314,8.317484742110848e+16,-49.91462458803205
290,2020-10-11,-0.00236105,-0.00316,-0.00203,,-0.0024851889773829213,38.02212668653414,2.7557165985664e+16,80.40730061505015
291,2020-10-17,-0.000517435,0.03271,0.10275,,-0.00012077158758384307,58.17873227507961,4.216599969163949e+16,-143.39283121751728
292,2021-01-21,0.00169954,0.02916,0.0262,,0.0009839828438499868,-34.65892766875124,-2.511963180089971e+16,95.24212603721712
293,2021-03-04,0.00444662,-0.00028,0.1748,,0.002212566531526476,243.8685039002351,1.767477368127961e+17,80.44117188212506
294,2021-03-10,0.000614703,0.03157,0.19276,,0.0008646678681809774,115.88601283977572,8.399030694865078e+16,-61.350874727197606
295,2019-11-16,-0.00633889,0.02628,0.04723,,-0.000756693296544678,27.275012327043722,1.976801687485747e+16,-24.26120582942579
296,2019-11-22,-0.00620877,-0.0115,-0.09104,,-0.0011262222019954257,25.10611003031195,1.81960690169568e+16,71.33856869647789
297,2019-11-28,-0.00399656,0.03014,0.09651,,-0.0001803284282363103,-16.663030642840063,-1.2076807408344512e+16,-105.2916573330923
298,2019-12-04,-0.000243625,0.00169,-0.08823,,-0.0009712874678584173,-79.2630778712199,-5.744722833205946e+16,96.01047137338736
299,2019-12-10,-0.00481479,0.02382,0.00887,,0.00030104796501271593,-44.376895476642204,-3.216288990514021e+16,-78.06980468703014
300,2025-03-01,0.0075972,0.04747,0.79112,,0.00027023340556371096,1164.0116734903625,8.436367371051008e+17,-112.24760228465847
301,2025-03-13,0.00548939,0.04381,0.60013,,-1.615278054891524e-05,859.1013627301197,6.226479398809782e+17,-110.80161586322238
302,2025-04-06,0.0322003,0.09938,0.52829,,0.0021617696787683024,1400.7840117244702,1.0152414103345416e+18,55.15831481504184
303,2025-04-18,0.0265527,0.08099,0.51484,,0.002233877785617229,956.3832291344245,6.931545836045143e+17,5.148158765619507
304,2025-05-12,0.020486,0.07852,0.41669,,-0.0007843924818826083,623.623475507615,4.519814414590947e+17,-104.33529195397202
305,2025-05-24,0.00552933,0.04524,0.34568,,-0.0018010053637331862,392.08494463602835,2.84170056790682e+17,-1.3404176101323717
306,2025-06-05,0.0158838,0.07004,0.26191,,-0.0006832340318116791,419.90844362238715,3.0433559845515155e+17,75.07441162712892
307,2025-06-17,0.00128158,0.03473,0.26161,,0.0016026188564790252,372.0958232766167,2.6968261005341222e+17,96.89461901831704
308,2025-06-29,0.0181769,0.07622,0.2829,,0.0017025466643448553,365.12975299345015,2.646338352533164e+17,17.901852520314378
309,2025-08-04,0.0116503,0.06749,0.2989,,-0.0025244907230816595,515.359342184646,3.735152179132212e+17,36.5887989013648
310,2025-08-16,0.0161277,0.06914,0.35034,,-0.0022597856101437067,631.0763647853897,4.5738304638755206e+17,111.39493638707198
